alt,apps,batt_voltage,cg_accel_x,cg_accel_y,cg_accel_z,coolant_temp,epoch,fr_adc1,fr_adc2,fr_adc3,fr_adc4,gear,lambda,lat,lon,map,nanos,oil_pa,rpm,timestamp,tps
234064,345,134,137,32680,2500,3036,1731130535,709,626,565,1470,0,873,30.3863194,97.7244525,534,174781605,6247,5181,1731130535,176
234058,342,134,98,65487,2511,3036,1731130535,709,628,565,1478,0,863,30.3863194,97.7244525,541,274781579,6214,5183,1731130535,176
234045,346,134,108,65467,2501,3037,1731130535,706,625,564,1474,0,851,30.3863194,97.7244525,537,374781553,6222,5513,1731130535,176
234030,347,134,127,65467,2510,3038,1731130535,703,621,564,1470,0,866,30.3863194,97.7244525,511,474781527,6245,5668,1731130535,176
234024,342,134,127,65507,2521,3038,1731130535,706,625,564,1474,0,832,30.3863194,97.7244525,507,574781501,6274,5259,1731130535,176
233998,343,134,118,65477,2480,3039,1731130535,707,626,565,1473,0,826,30.3863195,97.7244525,522,774781449,6263,5486,1731130535,176
233998,347,134,127,65448,2531,3039,1731130535,706,624,564,1474,0,815,30.3863195,97.7244525,515,774781449,6274,5498,1731130535,176
233988,342,134,108,65497,2461,3040,1731130535,708,627,565,1475,0,872,30.3863195,97.7244525,511,874781423,6253,5658,1731130535,176
233957,342,134,137,65487,2480,3040,1731130536,708,626,564,1477,0,839,30.3863196,97.7244526,486,74781371,6295,5737,1731130536,176
233949,348,134,127,65320,2521,3042,1731130536,707,625,564,1475,0,845,30.3863196,97.7244526,481,174781345,6295,5680,1731130536,176
233931,343,134,127,65467,2531,3042,1731130536,703,623,563,1478,0,827,30.3863196,97.7244526,496,274781319,6297,5405,1731130536,176
233922,347,134,118,65477,2490,3042,1731130536,709,628,565,1479,0,856,30.3863197,97.7244526,515,374781293,6284,5290,1731130536,177
233911,347,134,127,65467,2500,3042,1731130536,709,628,565,1472,0,854,30.3863197,97.7244526,530,474781267,6250,5136,1731130536,176
233902,348,134,127,65477,2520,3043,1731130536,705,624,564,1472,0,880,30.3863197,97.7244527,532,574781241,6231,5464,1731130536,176
233891,343,134,127,65448,2531,3043,1731130536,703,624,564,1476,0,903,30.3863197,97.7244527,520,674781215,6238,5663,1731130536,177
233883,348,134,118,65458,2520,3044,1731130536,704,622,563,1473,0,857,30.3863198,97.7244527,510,774781189,6267,5497,1731130536,176
233876,347,134,98,65477,2471,3044,1731130536,706,626,564,1473,0,889,30.3863198,97.7244527,516,874781163,6263,5319,1731130536,176
233867,342,134,88,65497,2481,3045,1731130536,707,626,564,1472,0,877,30.3863198,97.7244527,522,974781137,6257,5526,1731130536,176
233855,343,134,78,65497,2461,3045,1731130537,703,621,565,1473,0,872,30.3863198,97.7244527,511,74781111,6276,5640,1731130537,176
233849,347,134,108,65477,2551,3047,1731130537,713,633,566,1469,0,866,30.3863198,97.7244527,491,174781085,6309,5850,1731130537,176
233836,345,134,108,65507,2442,3048,1731130537,710,629,565,1477,0,862,30.3863199,97.7244527,472,274781059,6307,5702,1731130537,176
233827,342,134,118,65497,2521,3048,1731130537,708,627,565,1476,0,859,30.3863199,97.7244527,487,374781033,6296,5373,1731130537,176
233821,347,134,108,65477,2481,3049,1731130537,707,627,564,1475,0,847,30.3863199,97.7244527,514,474781007,6275,5264,1731130537,176
233810,347,134,127,65458,2501,3049,1731130537,710,627,566,1473,0,891,30.3863199,97.7244527,524,574780981,6258,5229,1731130537,176
233802,349,134,108,65477,2470,3050,1731130537,705,625,564,1477,0,881,30.3863199,97.7244527,527,674780955,6240,5404,1731130537,176
233787,347,134,147,65438,2550,3050,1731130537,707,625,564,1471,0,928,30.38632,97.7244527,514,774780929,6258,5774,1731130537,176
233771,344,134,127,65467,2500,3051,1731130537,704,625,565,1480,0,942,30.38632,97.7244527,482,974780877,6278,5807,1731130537,176
233771,342,134,108,65467,2511,3051,1731130537,707,626,564,1473,0,932,30.38632,97.7244527,476,974780877,6307,5801,1731130537,176
233786,343,134,88,65516,2453,3052,1731130538,708,626,565,1477,0,905,30.38632,97.7244528,484,174780825,6276,5562,1731130538,176
233801,349,134,118,65458,2511,3052,1731130538,705,623,563,1478,0,923,30.38632,97.7244528,500,274780799,6265,5314,1731130538,176
233811,347,134,137,65438,2510,3053,1731130538,706,625,564,1472,0,918,30.38632,97.7244529,514,374780773,6245,5449,1731130538,176
233819,344,134,88,65507,2460,3053,1731130538,708,627,564,1476,0,901,30.38632,97.7244529,510,474780747,6273,5712,1731130538,176
233820,347,134,108,65507,2461,3054,1731130538,709,626,564,1475,0,927,30.38632,97.7244529,469,574780721,6323,6026,1731130538,176
233825,349,134,118,65448,2460,3054,1731130538,707,625,564,1480,0,883,30.38632,97.7244529,467,674780695,6318,5691,1731130538,176
233834,348,134,127,65487,2511,3055,1731130538,706,625,564,1475,0,887,30.38632,97.7244529,484,774780669,6324,5452,1731130538,176
233824,341,134,127,65487,2520,3055,1731130538,708,625,564,1471,0,913,30.38632,97.7244529,503,874780643,6287,5459,1731130538,176
233809,347,134,108,65458,2500,3056,1731130538,710,626,564,1476,0,937,30.3863201,97.724453,508,974780617,6254,5581,1731130538,176
233795,347,134,118,65467,2531,3056,1731130539,704,622,564,1471,0,921,30.3863201,97.724453,491,74780591,6281,5816,1731130539,175
233784,341,134,127,65467,2510,3057,1731130539,706,624,564,1473,0,892,30.3863202,97.724453,466,174780565,6284,5882,1731130539,175
233771,340,134,108,65487,2481,3057,1731130539,706,623,563,1474,0,912,30.3863202,97.724453,460,274780539,6284,5797,1731130539,175
233758,340,134,88,65507,2443,3059,1731130539,705,624,564,1477,0,897,30.3863202,97.724453,469,374780514,6299,5639,1731130539,175
233733,340,134,108,65516,2480,3060,1731130539,705,624,563,1476,0,924,30.3863203,97.724453,482,474780488,6289,5602,1731130539,174
233725,347,134,108,65458,2500,3060,1731130539,706,624,565,1475,0,891,30.3863203,97.724453,488,574780462,6289,5576,1731130539,174
233700,347,134,118,65448,2510,3060,1731130539,706,625,563,1478,0,905,30.3863203,97.724453,485,774780410,6305,5657,1731130539,173
233681,345,134,137,65320,2521,3060,1731130539,702,621,565,1476,0,900,30.3863203,97.724453,482,874780384,6286,5664,1731130539,173
233681,342,134,127,65448,2521,3061,1731130539,707,625,565,1472,0,892,30.3863203,97.724453,481,874780384,6282,5590,1731130539,173
233674,338,134,127,65448,2531,3061,1731130540,711,627,565,1474,0,903,30.3863204,97.724453,477,74780332,6282,5757,1731130540,173
233659,347,134,98,65467,2481,3063,1731130540,708,625,564,1473,0,897,30.3863204,97.724453,475,174780306,6292,5606,1731130540,174
233638,342,134,108,65507,2442,3063,1731130540,707,629,565,1479,0,918,30.3863205,97.7244531,491,274780280,6275,5263,1731130540,174
233632,339,134,127,65477,2530,3064,1731130540,709,628,564,1472,0,917,30.3863205,97.7244531,515,374780254,6244,5197,1731130540,174
233622,340,134,118,65438,2510,3064,1731130540,702,621,565,1472,0,931,30.3863205,97.724453,520,474780228,6232,5461,1731130540,174
233606,348,134,108,65507,2480,3065,1731130540,706,626,565,1476,0,898,30.3863205,97.724453,509,574780202,6243,5612,1731130540,174
233595,339,134,127,65458,2501,3065,1731130540,709,629,565,1480,0,896,30.3863205,97.724453,468,674780177,6273,6188,1731130540,174
233584,346,134,98,32699,2510,3066,1731130540,711,628,565,1473,0,900,30.3863206,97.724453,439,774780151,6324,5714,1731130540,174
233586,343,134,118,65467,2453,3066,1731130540,706,623,563,1475,0,877,30.3863206,97.7244531,463,874780125,6298,5388,1731130540,174
233593,340,134,108,65477,2500,3067,1731130540,708,628,565,1476,0,886,30.3863206,97.7244531,505,974780099,6243,5120,1731130540,173
233604,339,134,108,65467,2511,3067,1731130541,707,624,564,1475,0,878,30.3863206,97.7244531,523,74780073,6209,5008,1731130541,173
233609,347,134,118,65467,2470,3068,1731130541,704,621,563,1478,0,920,30.3863206,97.7244531,536,174780047,6206,4942,1731130541,173
233609,343,134,108,65477,2491,3069,1731130541,706,623,563,1472,0,927,30.3863206,97.7244531,541,274780021,6184,5100,1731130541,173
233616,340,134,98,65467,2481,3069,1731130541,704,625,564,1471,0,995,30.3863206,97.7244532,541,374779995,6189,5281,1731130541,173
233614,349,134,118,65458,2520,3070,1731130541,709,622,563,1469,0,1107,30.3863206,97.7244532,530,474779969,6201,5338,1731130541,174
233613,350,134,98,65487,2471,3070,1731130541,706,626,564,1470,0,1113,30.3863205,97.7244532,523,574779943,6223,5614,1731130541,173
233622,339,134,137,65467,2521,3071,1731130541,704,622,563,1474,0,1074,30.3863205,97.7244533,484,774779891,6270,5846,1731130541,174
233622,339,134,118,65467,2521,3071,1731130541,706,625,563,1471,0,967,30.3863205,97.7244533,481,774779891,6258,5405,1731130541,174
233628,340,134,127,65477,2501,3073,1731130541,710,625,564,1474,0,895,30.3863205,97.7244533,506,874779865,6255,5319,1731130541,174
233623,340,134,127,65458,2520,3073,1731130542,706,623,564,1467,0,885,30.3863206,97.7244533,512,74779813,6237,5507,1731130542,174
233604,340,134,137,65487,2520,3074,1731130542,703,621,563,1470,0,912,30.3863206,97.7244533,506,174779787,6245,5715,1731130542,174
233592,349,134,108,65487,2470,3074,1731130542,701,619,564,1473,0,884,30.3863206,97.7244533,465,274779762,6303,6032,1731130542,174
233571,342,134,137,65487,2520,3074,1731130542,707,627,565,1473,0,873,30.3863207,97.7244533,450,374779736,6356,5644,1731130542,174
233560,342,134,118,65487,2461,3074,1731130542,703,622,564,1472,0,852,30.3863207,97.7244533,474,474779710,6319,5339,1731130542,174
233546,349,134,108,65467,2490,3076,1731130542,706,626,564,1469,0,898,30.3863207,97.7244533,508,574779684,6273,5282,1731130542,174
233549,350,134,137,65497,2531,3076,1731130542,707,626,564,1474,0,918,30.3863207,97.7244534,517,674779658,6236,5438,1731130542,174
233533,340,134,127,65448,2521,3077,1731130542,707,624,563,1474,0,908,30.3863207,97.7244534,507,774779632,6257,5715,1731130542,174
233544,340,134,98,32699,2540,3077,1731130542,705,626,564,1485,0,908,30.3863207,97.7244534,468,874779606,6311,6035,1731130542,174
233548,343,134,127,65458,2480,3078,1731130542,706,625,563,1475,0,882,30.3863207,97.7244534,455,974779580,6324,5784,1731130542,174
233554,343,134,108,65477,2423,3078,1731130543,705,623,564,1471,0,903,30.3863207,97.7244534,471,74779554,6326,5660,1731130543,174
233557,340,134,127,65448,2531,3079,1731130543,707,625,564,1478,0,909,30.3863208,97.7244534,478,174779528,6304,5649,1731130543,174
233545,344,134,118,65448,2521,3080,1731130543,708,628,565,1479,0,922,30.3863208,97.7244534,479,274779503,6292,5648,1731130543,174
233533,344,134,98,65487,2452,3080,1731130543,707,626,564,1473,0,890,30.3863208,97.7244534,482,374779477,6288,5563,1731130543,174
233516,341,134,118,65497,2481,3081,1731130543,708,627,564,1471,0,898,30.3863208,97.7244534,494,474779451,6275,5498,1731130543,174
233506,340,134,98,65458,2511,3081,1731130543,708,627,564,1473,0,916,30.3863209,97.7244534,496,674779399,6266,5694,1731130543,174
233506,342,134,108,65458,2500,3082,1731130543,710,628,565,1475,0,921,30.3863209,97.7244534,479,674779399,6283,5905,1731130543,173
233509,343,134,118,65458,2541,3082,1731130543,704,621,563,1470,0,924,30.3863209,97.7244535,454,874779347,6329,5803,1731130543,173
233513,337,134,127,65467,2510,3084,1731130543,711,629,565,1471,0,883,30.3863209,97.7244535,479,974779321,6283,5346,1731130543,173
233513,341,134,147,65487,2531,3084,1731130543,706,626,565,1475,0,906,30.3863209,97.7244535,500,974779321,6266,5355,1731130543,173
233517,341,134,137,65477,2569,3085,1731130544,704,624,564,1471,0,935,30.3863209,97.7244536,506,174779270,6258,5511,1731130544,172
233521,338,134,108,65477,2423,3085,1731130544,710,628,565,1475,0,928,30.3863209,97.7244536,497,274779244,6249,5589,1731130544,172
233527,336,134,108,65487,2453,3086,1731130544,707,629,565,1477,0,903,30.3863209,97.7244536,495,374779218,6269,5615,1731130544,172
233525,342,134,108,65388,2471,3086,1731130544,703,623,563,1474,0,914,30.3863209,97.7244537,481,474779192,6292,5719,1731130544,171
233534,337,134,98,65467,2443,3086,1731130544,710,628,565,1474,0,928,30.3863208,97.7244537,470,574779166,6299,5773,1731130544,171
233536,336,134,108,65448,2471,3086,1731130544,708,628,565,1468,0,896,30.3863208,97.7244537,467,674779140,6281,5711,1731130544,171
233539,340,134,118,65467,2540,3087,1731130544,706,626,564,1474,0,914,30.3863208,97.7244537,460,774779114,6280,5731,1731130544,171
233538,337,134,88,65497,2453,3087,1731130544,707,626,563,1479,0,903,30.3863208,97.7244538,464,874779089,6294,5741,1731130544,171
233540,336,134,98,65477,2461,3088,1731130544,706,623,563,1469,0,913,30.3863208,97.7244538,470,974779063,6269,5513,1731130544,171
233540,339,134,118,65448,2510,3088,1731130545,707,625,564,1473,0,912,30.3863208,97.7244538,486,74779037,6255,5417,1731130545,171
233536,340,134,118,65477,2530,3090,1731130545,705,625,564,1476,0,916,30.3863209,97.7244539,502,174779011,6245,5429,1731130545,171
233534,341,134,108,65467,2471,3090,1731130545,706,626,564,1469,0,917,30.3863209,97.7244539,505,274778985,6252,5360,1731130545,171
233540,341,134,127,65477,2520,3091,1731130545,710,629,565,1471,0,912,30.3863208,97.7244539,509,374778959,6231,5399,1731130545,171
233544,341,134,137,65448,2531,3092,1731130545,704,625,564,1477,0,957,30.3863209,97.724454,500,574778907,6259,5568,1731130545,171
233544,340,134,108,65458,2481,3092,1731130545,703,624,564,1470,0,939,30.3863209,97.724454,496,574778907,6255,5548,1731130545,171
233552,337,134,98,65507,2481,3094,1731130545,705,625,564,1474,0,952,30.3863209,97.724454,490,774778856,6269,5672,1731130545,171
233560,340,134,78,65487,2453,3094,1731130545,708,627,564,1478,0,940,30.3863209,97.7244541,471,874778830,6288,5889,1731130545,171
233560,338,134,118,65507,2460,3095,1731130545,706,624,563,1475,0,950,30.3863209,97.7244541,451,874778830,6336,5915,1731130545,171
233567,341,134,118,65507,2491,3095,1731130546,704,624,564,1479,0,912,30.3863209,97.7244541,451,74778778,6341,5602,1731130546,171
233566,339,134,98,65467,2481,3095,1731130546,707,626,565,1472,0,894,30.3863209,97.7244542,482,174778752,6298,5339,1731130546,171
233576,342,134,98,65467,2460,3095,1731130546,707,628,565,1474,0,921,30.3863209,97.7244542,497,274778727,6281,5416,1731130546,171
233574,341,134,108,65507,2480,3096,1731130546,707,625,564,1474,0,949,30.3863209,97.7244542,502,374778701,6281,5442,1731130546,171
233582,335,134,98,65458,2480,3096,1731130546,705,626,565,1477,0,932,30.3863209,97.7244543,508,474778675,6269,5302,1731130546,171
233587,336,134,118,65516,2481,3097,1731130546,704,621,564,1474,0,895,30.3863209,97.7244543,513,574778649,6247,5403,1731130546,171
233590,341,134,108,65507,2452,3097,1731130546,706,626,565,1470,0,961,30.3863209,97.7244543,507,674778623,6237,5561,1731130546,171
233590,341,134,118,65507,2510,3098,1731130546,705,623,564,1466,0,962,30.386321,97.7244544,485,774778597,6283,5870,1731130546,171
233584,335,134,118,65497,2510,3098,1731130546,708,629,565,1472,0,973,30.386321,97.7244544,455,874778572,6282,6133,1731130546,171
233589,341,134,108,65487,2453,3100,1731130546,706,623,564,1474,0,954,30.3863211,97.7244544,441,974778546,6321,5728,1731130546,171
233586,341,134,147,65467,2530,3100,1731130547,708,625,563,1475,0,917,30.3863211,97.7244545,473,74778520,6295,5407,1731130547,171
233586,336,134,127,65467,2510,3101,1731130547,706,624,563,1471,0,934,30.3863211,97.7244545,489,174778494,6249,5294,1731130547,171
233588,341,134,98,65458,2511,3102,1731130547,708,628,565,1471,0,932,30.3863212,97.7244545,510,274778468,6220,5175,1731130547,171
233583,336,134,108,65477,2491,3102,1731130547,707,626,564,1473,0,922,30.3863212,97.7244546,521,374778442,6195,5147,1731130547,171
233584,341,134,108,65487,2491,3103,1731130547,707,625,564,1471,0,930,30.3863213,97.7244546,524,474778417,6218,5386,1731130547,171
233558,336,134,118,65507,2491,3103,1731130547,705,626,564,1481,0,998,30.3863214,97.7244546,517,674778365,6215,5471,1731130547,171
233543,342,134,98,65477,2461,3104,1731130547,706,624,564,1477,0,1013,30.3863214,97.7244546,500,774778339,6250,5688,1731130547,170
233527,342,134,118,65497,2470,3104,1731130547,707,626,564,1472,0,1028,30.3863215,97.7244547,471,874778314,6295,5974,1731130547,170
233514,336,134,118,65467,2521,3105,1731130547,710,629,565,1478,0,983,30.3863215,97.7244547,437,974778288,6309,5903,1731130547,171
233508,343,134,98,65487,2452,3105,1731130548,709,628,565,1473,0,933,30.3863215,97.7244547,458,74778262,6299,5556,1731130548,171
233493,337,134,108,65487,2470,3106,1731130548,709,628,565,1477,0,936,30.3863216,97.7244547,481,174778237,6273,5325,1731130548,171
233480,335,134,108,65507,2452,3106,1731130548,702,622,564,1473,0,923,30.3863216,97.7244547,499,274778211,6270,5482,1731130548,171
233473,342,134,147,65448,2530,3107,1731130548,706,625,563,1475,0,927,30.3863217,97.7244547,499,374778185,6276,5667,1731130548,171
233458,344,134,137,65448,2540,3107,1731130548,703,623,565,1472,0,887,30.3863217,97.7244548,480,474778159,6272,5834,1731130548,171
233443,337,134,108,65487,2460,3108,1731130548,710,630,565,1476,0,914,30.3863218,97.7244548,455,574778133,6332,6077,1731130548,171
233430,336,135,108,65477,2510,3108,1731130548,709,629,565,1473,0,916,30.3863218,97.7244548,427,674778108,6376,5926,1731130548,171
233425,338,135,118,65477,2520,3110,1731130548,703,622,563,1476,0,902,30.3863219,97.7244548,441,774778082,6362,5636,1731130548,171
233413,335,134,137,65458,2541,3110,1731130548,706,625,564,1471,0,914,30.3863219,97.7244548,476,874778056,6294,5277,1731130548,171
233400,336,134,118,65467,2491,3110,1731130548,706,627,565,1471,0,895,30.3863219,97.7244548,502,974778030,6234,5190,1731130548,171
233390,343,134,118,65458,2501,3110,1731130549,708,629,565,1476,0,937,30.386322,97.7244549,512,74778005,6232,5317,1731130549,171
233374,338,134,127,65467,2521,3112,1731130549,707,627,564,1478,0,943,30.386322,97.7244549,514,174777979,6242,5478,1731130549,171
233367,336,134,137,65458,2550,3113,1731130549,702,621,565,1471,0,978,30.3863221,97.7244549,501,274777953,6234,5755,1731130549,171
233359,343,134,118,65458,2480,3113,1731130549,705,625,563,1472,0,971,30.3863221,97.7244549,465,374777928,6282,6090,1731130549,171
233344,338,134,137,65497,2500,3114,1731130549,707,625,565,1473,0,978,30.3863221,97.7244549,422,474777902,6297,5911,1731130549,170
233323,335,134,127,65448,2510,3114,1731130549,704,624,563,1476,0,926,30.3863222,97.7244549,456,674777850,6272,5294,1731130549,171
233316,335,134,118,65477,2490,3115,1731130549,712,633,566,1477,0,923,30.3863223,97.7244549,488,774777825,6221,4905,1731130549,170
233299,338,134,118,65477,2550,3115,1731130549,706,623,564,1469,0,940,30.3863223,97.7244549,528,874777799,6172,4748,1731130549,171
233288,337,134,137,65438,2561,3116,1731130549,709,629,565,1473,0,941,30.3863224,97.7244549,548,974777773,6120,5005,1731130549,171
233281,337,134,127,65497,2491,3116,1731130550,707,626,564,1472,0,932,30.3863224,97.724455,545,74777747,6157,5135,1731130550,171
233262,343,134,118,65507,2491,3117,1731130550,704,623,563,1471,0,901,30.3863224,97.724455,533,174777722,6164,5559,1731130550,171
